participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,piloting,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expVersion,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
072118,,,0,,,,,,,2794.201428799992,,,,,,14.303585800007568,No,Moderately Confident,,60,14.303585800007568,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2813.8021577000036,2794.182044100002,2794.1682736999937,2788.634279699996,0,0,0,6,0,0,0,2,,,,2026.1.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence3,6,Shoplifting a set of clothes while buying extra groceries,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-23_08h52.34.817,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,1,,,,,,,2813.8183396999957,,,,,,6.9142071,Yes,Moderately Confident,,60,6.9142071,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2821.7851930999896,2813.805144099999,,,1,0,1,4,0,0,0,2,,,,2026.1.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence1,6,Shoplifting a set of clothes while buying extra groceries,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-23_08h52.34.817,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,2,,,,,,,2821.801465800003,,,,,,11.782078399992315,No,Very Confident,,60,11.782078399992315,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2834.9359173999983,2821.7873505000025,,,2,0,2,3,0,0,0,2,,,,2026.1.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,minorExculp,6,Shoplifting a set of clothes while buying extra groceries,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-23_08h52.34.817,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,3,,,,,,,2834.951483800003,,,,,,5.848137499997392,No,Not Confident,,60,5.848137499997392,No,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2842.1693815000035,2834.937967399994,,,3,0,3,1,0,0,0,2,,,,2026.1.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,criticalExculp,6,Shoplifting a set of clothes while buying extra groceries,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-23_08h52.34.817,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,4,,,,,,,2842.185009099994,,,,,,7.3479704999917885,No,Very Confident,,60,7.3479704999917885,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2850.535935199994,2842.1718696000025,,,4,0,4,0,0,0,0,2,,,,2026.1.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,criticalInculp,6,Shoplifting a set of clothes while buying extra groceries,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-23_08h52.34.817,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,5,,,,,,,2850.551968400003,,,,,,7.198278300013044,No,Very Confident,,60,7.198278300013044,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2860.0362715999945,2850.5386964999925,,,5,0,5,2,0,0,0,2,,,,2026.1.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,minorInculp,6,Shoplifting a set of clothes while buying extra groceries,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-23_08h52.34.817,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,6,,,,,,,2860.052174700002,,,,,,5.580977699995856,Yes,Very Confident,,60,5.580977699995856,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,2866.568953299997,2860.0386011999944,,,6,0,6,5,0,0,0,2,,,,2026.1.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence2,6,Shoplifting a set of clothes while buying extra groceries,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-23_08h52.34.817,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,7,,,,,,,2866.585310900002,,,,,,7.765785600000527,No,Moderately Confident,,60,7.765785600000527,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2875.1030713999935,2866.5708878000005,,,7,0,7,7,0,0,0,2,,,,2026.1.3,Security cameras showed store tags on the clothes the defendant was wearing,The defendant had a later event to attend and changed in the store for it,evidence4,6,Shoplifting a set of clothes while buying extra groceries,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that she was prone to theft,A cashier testified that the defendant did not buy the groceries on the defendant's receipt,A receipt was found in the defendant's apartment time stamped around time of theft,Torn packages in changing room had the defendant's fingerprint,,2026-04-23_08h52.34.817,The cashier later claimed that she was unsure of her memory,The credentials on the receipt did not match the defendant's identity,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,0,,,,,,,2878.1521270999947,,,,,,3.9256766000034986,Yes,Very Confident,,60,3.9256766000034986,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2883.4693100000004,2878.1271791000036,2878.1191361999954,2875.107924199998,0,0,0,7,1,0,1,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence4,14,Bribery for zoning laws,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-23_08h52.34.817,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,1,,,,,,,2883.4856151999993,,,,,,4.131182099998114,Yes,Moderately Confident,,60,4.131182099998114,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2888.669684099994,2883.4725510999997,,,1,0,1,6,1,0,1,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence3,14,Bribery for zoning laws,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-23_08h52.34.817,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,2,,,,,,,2888.685746000003,,,,,,6.214851600001566,No,Moderately Confident,,60,6.214851600001566,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2895.836023900003,2888.6721323999955,,,2,0,2,2,1,0,1,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,minorInculp,14,Bribery for zoning laws,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-23_08h52.34.817,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,3,,,,,,,2895.852213899998,,,,,,5.746528300005593,Yes,Very Confident,,60,5.746528300005593,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2902.119786199997,2895.8404093999998,,,3,0,3,5,1,0,1,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence2,14,Bribery for zoning laws,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-23_08h52.34.817,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,4,,,,,,,2902.1357462000014,,,,,,10.881569599994691,No,Very Confident,,60,10.881569599994691,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2916.9198576999916,2902.1220755999966,,,4,0,4,0,1,0,1,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,criticalInculp,14,Bribery for zoning laws,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-23_08h52.34.817,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,5,,,,,,,2916.936186799998,,,,,,4.798113900003955,No,Very Confident,,60,4.798113900003955,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2935.5536065999913,2916.9221945000027,,,5,0,5,3,1,0,1,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,minorExculp,14,Bribery for zoning laws,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-23_08h52.34.817,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,6,,,,,,,2935.5696727999893,,,,,,5.264223199992557,Yes,Very Confident,,60,5.264223199992557,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,2942.5540321000008,2935.556577700001,,,6,0,6,4,1,0,1,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence1,14,Bribery for zoning laws,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-23_08h52.34.817,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,7,,,,,,,2942.5695372999908,,,,,,3.281641800000216,No,Very Confident,,60,3.281641800000216,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2947.1201598999905,2942.555959899997,,,7,0,7,1,1,0,1,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,criticalExculp,14,Bribery for zoning laws,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-23_08h52.34.817,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,0,,,,,,,2949.4029825000034,,,,,,8.677621299997554,Yes,Moderately Confident,,60,8.677621299997554,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2958.9701687999914,2949.3940771999914,2949.3866239999916,2947.1242628000036,0,0,0,7,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence4,20,Grocery free bagging,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-23_08h52.34.817,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,1,,,,,,,2958.986567899992,,,,,,4.148699600002146,No,Very Confident,,60,4.148699600002146,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2966.9535775999975,2958.9719840999896,,,1,0,1,3,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,minorExculp,20,Grocery free bagging,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-23_08h52.34.817,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,2,,,,,,,2966.9698724999907,,,,,,5.415464400008204,No,Not Confident,,60,5.415464400008204,No,,Not Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2973.303949699999,2966.9561404999986,,,2,0,2,0,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,criticalInculp,20,Grocery free bagging,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-23_08h52.34.817,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,3,,,,,,,2973.3201466000028,,,,,,10.298221900011413,No,Moderately Confident,,60,10.298221900011413,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2985.0044813999993,2973.306237099998,,,3,0,3,4,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence1,20,Grocery free bagging,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-23_08h52.34.817,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,4,,,,,,,2985.020010299995,,,,,,3.7971078000118723,No,Very Confident,,60,3.7971078000118723,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2990.5210436999914,2985.0073437999963,,,4,0,4,2,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,minorInculp,20,Grocery free bagging,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-23_08h52.34.817,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,5,,,,,,,2990.5369340000034,,,,,,2.7813772999943467,No,Very Confident,,60,2.7813772999943467,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2994.520589599997,2990.523331499993,,,5,0,5,1,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,criticalExculp,20,Grocery free bagging,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-23_08h52.34.817,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,6,,,,,,,2994.5367736999906,,,,,,5.531929199991282,No,Moderately Confident,,60,5.531929199991282,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,3001.4209506999905,2994.5228683000023,,,6,0,6,6,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence3,20,Grocery free bagging,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-23_08h52.34.817,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,7,,,,,,,3001.4369335999945,,,,,,5.798577400011709,No,Moderately Confident,,60,5.798577400011709,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,3008.5708920999896,3001.4230147999915,,,7,0,7,5,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence2,20,Grocery free bagging,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-23_08h52.34.817,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,0,,,,,,,3012.2203397999983,,,,,,2.7766995999991195,No,Moderately Confident,,60,2.7766995999991195,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3017.6043882999948,3012.2118230999913,3012.2046747999993,3008.575477999999,0,0,0,1,3,0,3,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,criticalExculp,30,Multiple Vehicular Homicide,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-23_08h52.34.817,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,1,,,,,,,3017.6205071000004,,,,,,2.497244400001364,No,Very Confident,,60,2.497244400001364,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,3021.7881087999995,3017.6073826999927,,,1,0,1,0,3,0,3,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,criticalInculp,30,Multiple Vehicular Homicide,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-23_08h52.34.817,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,2,,,,,,,3021.804012499997,,,,,,5.148216700006742,No,Very Confident,,60,5.148216700006742,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,3027.937739,3021.790129300003,,,2,0,2,3,3,0,3,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,minorExculp,30,Multiple Vehicular Homicide,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-23_08h52.34.817,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,3,,,,,,,3027.9541502999928,,,,,,5.931868700004998,No,Very Confident,,60,5.931868700004998,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,3035.721412400002,3027.9399524000037,,,3,0,3,6,3,0,3,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence3,30,Multiple Vehicular Homicide,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-23_08h52.34.817,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,4,,,,,,,3035.737684099993,,,,,,2.865151699996204,Yes,Very Confident,,60,2.865151699996204,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,3039.5214074999967,3035.7234888999956,,,4,0,4,5,3,0,3,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence2,30,Multiple Vehicular Homicide,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-23_08h52.34.817,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,
072118,,,5,,,,,,,3039.5376509999915,,,,,,2.648365900007775,Yes,Very Confident,,60,2.648365900007775,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,3042.9713848999963,3039.5234480999934,,,5,0,5,7,3,0,3,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence4,30,Multiple Vehicular Homicide,,2026-04-23 08h52.38.016704 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-23_08h52.34.817,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,1,,,,,,,,,,,,,,,,
