participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
170805,28,82,7,clear_ex,clear_in,clear_in,clear_in,Guilty,"1. confirmed handprints of his at the scene 
2. former employeer saiod he is not someone that would abide by the law
3. eye witness said she saw him carrying gas near the building shortly before it happened
4. a receipt for 5 gallons of gas was folund in his home",1341.461584,,,Guilty,82,99,,,,,60,,,,,99,1344.537205,1343.987571,,,,,,,,,,,,,1374.534862,1449.641918,1374.522671,7,0,7,8,"1. confirmed handprints of his at the scene 
2. former employeer saiod he is not someone that would abide by the law
3. eye witness said she saw him carrying gas near the building shortly before it happened
4. a receipt for 5 gallons of gas was folund in his home",7,0,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-15_09h55.50.363,,,Homicide,Killing someone by burning down a building.,Felony Murder,,,,,,,,0,Propensity,"Mohammed Farooqi is charged with first degree murder. The prosecution alleges he was hired to burn down a building, which he did at 1:00 A.M. on March 11. A homeless man sleeping in the building was killed in the fire. ",,,1374.522474,1344.537254,1453.181673,1449.642827,1343.987514,1341.450566,,,,,,
170805,19,68,8,clear_ex,clear_in,clear_ex,clear_ex,Not Guilty,"1. mr anderson called 911 and said if u dont do something about the party then i will
2. a woman at the party saw a man carrying a gun accross the street from mr andersons house
3. a neighbor sid that mr anderson is not a violent person
4. the markings on the bullets do not match the only gun that mr anderson owns",1453.201774,,,Not Guilty,68,42,,,,,60,,,,,42,1458.149465,1457.879016,,,,,,,,,,,,,1488.140547,1556.352514,1488.132448,8,0,8,4,"1. mr anderson called 911 and said if u dont do something about the party then i will
2. a woman at the party saw a man carrying a gun accross the street from mr andersons house
3. a neighbor sid that mr anderson is not a violent person
4. the markings on the bullets do not match the only gun that mr anderson owns",8,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,???,2026-04-15_09h55.50.363,,,"Assault, kidnapping",Firing a gun into a party and injuring two people.,Discharge weapon into occupied property,,,,,,,,0,Propensity,"Michael Anderson is charged with shooting out of his window late at night into a crowded loud party next door, injuring two people when a bullet shattered a beer bottle and sprayed glass. ",,,1488.132284,1458.14951,1561.818297,1556.353655,1457.878956,1453.191199,,,,,,
170805,2,59,9,ambiguous,clear_ex,clear_in,clear_ex,Not Guilty,"1. a video shows her going into the dressing room with the dress but then coming out of the dressing room and haniging the dress back up
2. someone testifies for her and said she is a very truthful person
3. fingerprints found on scissors left near the dressinf room with the tags may not be hers
4. someone hear]d the sound of cutting tags and saw her come out of the dreessingf roomt erh sound came from",1561.846696,,,Not Guilty,59,49,,,,,60,,,,,49,1566.14842,1566.039792,,,,,,,,,,,,,1596.140281,1727.840011,1596.132198,9,0,9,0,"1. a video shows her going into the dressing room with the dress but then coming out of the dressing room and haniging the dress back up
2. someone testifies for her and said she is a very truthful person
3. fingerprints found on scissors left near the dressinf room with the tags may not be hers
4. someone hear]d the sound of cutting tags and saw her come out of the dreessingf roomt erh sound came from",9,0,,,,,,,,,,,,,,,M3 ,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-15_09h55.50.363,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,0,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,1596.132022,1566.148468,1737.139566,1727.840965,1566.039706,1561.829601,,,,,,
170805,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,1748.922061,1737.139657,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,0,,,,,,,1748.934056,5,5,,,,,,,,60,,,,,,,,0,0,0,0,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,1764.761604,1748.930449,1792.171212,1764.772117,"The exact contour of face, head, shoulders and body.",,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,1,,,,,,,1792.190751,5,5,,,,,,,,60,,,,,,,,1,0,1,1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,1792.171326,1792.17131,1803.319611,1792.175379,"Characteristic poses of head, attitudes of body, etc.",,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,2,,,,,,,1803.331631,4,4,,,,,,,,60,,,,,,,,2,0,2,2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,1803.319698,1803.319686,1810.279845,1803.323016,"The precise carriage, length of step, etc., in walking.",,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,3,,,,,,,1810.295674,5,5,,,,,,,,60,,,,,,,,3,0,3,3,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,1810.279952,1810.279936,1814.346421,1810.283385,The different colors worn in some familiar clothes.,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,4,,,,,,,1814.357925,4,4,,,,,,,,60,,,,,,,,4,0,4,4,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,1822.629555,1814.350741,1827.346516,1822.632608,The sun is rising above the horizon into a hazy sky.,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,5,,,,,,,1827.362655,5,5,,,,,,,,60,,,,,,,,5,0,5,5,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,1827.34661,1827.346597,1838.355312,1827.348496,The sky clears and surrounds the sun with blueness.,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,6,,,,,,,1838.371136,4,4,,,,,,,,60,,,,,,,,6,0,6,6,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,1838.355415,1838.355403,1843.412369,1838.358928,"Clouds. A storm blows up, with flashes of lightning.",,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,7,,,,,,,1843.424273,4,4,,,,,,,,60,,,,,,,,7,0,7,7,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,1843.412489,1843.412474,1847.191592,1843.413811,A rainbow appears.,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,8,,,,,,,1847.199395,5,5,,,,,,,,60,,,,,,,,8,0,8,8,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,1853.395552,1847.194168,1855.74805,1853.397686,The overall appearance of the shop from the opposite side of the road.,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,9,,,,,,,1855.763113,5,5,,,,,,,,60,,,,,,,,9,0,9,9,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,1855.748148,1855.748136,1858.277372,1855.750625,"A window display including colors, shapes, and details of the door.",,,,,,,,,,,9,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,10,,,,,,,1858.292562,5,5,,,,,,,,60,,,,,,,,10,0,10,10,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,1858.277458,1858.277447,1862.992966,1858.281385,"You are near the entrance. The color, shape, and details of individual items for sale.",,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,11,,,,,,,1863.005267,4,4,,,,,,,,60,,,,,,,,11,0,11,11,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,1862.993058,1862.993046,1869.71288,1862.995757,You enter the shop and go to the counter. The counter assistant serves you. Money changes hands.,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,12,,,,,,,1869.720842,5,5,,,,,,,,60,,,,,,,,12,0,12,12,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",1880.614116,1869.715392,1882.913299,1880.615856,The contours of the landscape.,,,,,,,,,,,12,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,13,,,,,,,1882.925298,5,5,,,,,,,,60,,,,,,,,13,0,13,13,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",1882.913399,1882.913387,1884.822867,1882.914849,The color and shape of the trees.,,,,,,,,,,,13,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,14,,,,,,,1884.834872,5,5,,,,,,,,60,,,,,,,,14,0,14,14,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",1884.822954,1884.822943,1886.87361,1884.824367,The color and shape of the lake.,,,,,,,,,,,14,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,15,,,,,,,1886.889208,5,5,,,,,,,,60,,,,,,,,15,0,15,15,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",1886.873701,1886.87369,1890.409331,1886.8761,A strong wind blows on the trees and on the lake causing waves.,,,,,,,,,,,15,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.472936,1890.409443,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_09h55.50.363,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
170805,,,0,,,,,,,1900.585389,,,,,,4.9114615,No,Very Confident,,60,4.9114615,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,1913.421801,1900.574019,1900.564596,1897.480902,0,0,0,2,0,0,0,4,,,,2024.2.4,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,minorInculp,18,Human trafficking,2026-04-15 10h06.40.145132 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-15_09h55.50.363,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,
